%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580400420490042488,25,1580400420489272117,,42.42878,-71.0791716667,19.7,328965.328796,4699479.15021,19,T
1580400423503747099,26,1580400423502962112,,42.4287816667,-71.0791516667,19.7,328966.978614,4699479.29499,19,T
1580400425011822254,27,1580400425011125087,,42.4287816667,-71.0791316667,19.7,328968.6239,4699479.25469,19,T
1580400426519189840,28,1580400426518527984,,42.4287833333,-71.07911,19.9,328970.410825,4699479.39611,19,T
1580400428027174986,29,1580400428026882886,,42.428785,-71.0790883333,20.1,328972.19775,4699479.53752,19,T
1580400429535526744,30,1580400429534744977,,42.4287883333,-71.0790683333,20.1,328973.852101,4699479.86737,19,T
1580400432550461926,31,1580400432549740076,,42.4287866667,-71.0790466667,20.0,328975.62996,4699479.63864,19,T
1580400434058640371,32,1580400434058191061,,42.4287883333,-71.0790266667,19.7,328977.279778,4699479.78342,19,T
1580400435566940589,33,1580400435566139936,,42.42879,-71.0790066667,19.5,328978.929596,4699479.9282,19,T
1580400437075289546,34,1580400437074604034,,42.4287916667,-71.078985,19.2,328980.71652,4699480.06962,19,T
1580400438583229178,35,1580400438582489967,,42.4287916667,-71.0789633333,19.0,328982.498912,4699480.02596,19,T
1580400441597951490,36,1580400441597419977,,42.4287916667,-71.0789433333,18.8,328984.144197,4699479.98567,19,T
1580400443107058156,37,1580400443106112957,,42.4287933333,-71.0789233333,18.7,328985.794015,4699480.13045,19,T
1580400444615049909,38,1580400444614424943,,42.428795,-71.0789033333,18.7,328987.443832,4699480.27523,19,T
1580400446123445607,39,1580400446122663974,,42.4287983333,-71.078885,18.7,328988.961075,4699480.60844,19,T
1580400447631251627,40,1580400447630456924,,42.4288,-71.078865,18.6,328990.610892,4699480.75322,19,T
1580400450646225917,41,1580400450645432949,,42.4288033333,-71.078845,18.6,328992.265242,4699481.08307,19,T
1580400452153866220,42,1580400452153105020,,42.428805,-71.078825,18.7,328993.915059,4699481.22785,19,T
1580400453661602692,43,1580400453660928964,,42.4288066667,-71.0788066667,18.9,328995.427768,4699481.37599,19,T
1580400455169868521,44,1580400455169178009,,42.4288083333,-71.0787866667,18.9,328997.077585,4699481.52077,19,T
1580400456678325282,45,1580400456677411079,,42.42881,-71.0787666667,19.1,328998.727402,4699481.66555,19,T
1580400459693238915,46,1580400459692773103,,42.4288116667,-71.0787466667,19.3,329000.377218,4699481.81034,19,T
1580400461202479636,47,1580400461201663970,,42.4288133333,-71.0787266667,19.3,329002.027035,4699481.95512,19,T
1580400462711062408,48,1580400462710366964,,42.428815,-71.0787066667,19.3,329003.676851,4699482.0999,19,T
1580400464220555551,49,1580400464219773054,,42.4288166667,-71.0786866667,19.4,329005.326668,4699482.24468,19,T
1580400465729712813,50,1580400465729001045,,42.42882,-71.078665,19.4,329007.118123,4699482.57118,19,T
1580400468746460901,51,1580400468746119022,,42.4288233333,-71.0786466667,19.4,329008.635364,4699482.9044,19,T
1580400470256156733,52,1580400470255378961,,42.4288266667,-71.0786283333,19.4,329010.152605,4699483.23761,19,T
1580400471764459498,53,1580400471763598918,,42.4288283333,-71.0786066667,19.5,329011.939528,4699483.37904,19,T
1580400473274061623,54,1580400473273199081,,42.42883,-71.0785866667,19.6,329013.589344,4699483.52383,19,T
1580400474782488949,55,1580400474781836032,,42.4288316667,-71.078565,19.8,329015.376266,4699483.66525,19,T
1580400477800012434,56,1580400477799160957,,42.4288333333,-71.078545,19.9,329017.026082,4699483.81004,19,T
1580400479309028311,57,1580400479308442115,,42.428835,-71.0785233333,19.9,329018.813004,4699483.95147,19,T
1580400480818127167,58,1580400480817431926,,42.428835,-71.0785033333,20.0,329020.458288,4699483.91118,19,T
1580400482327173566,59,1580400482326510906,,42.4288366667,-71.0784816667,20.0,329022.24521,4699484.05261,19,T
1580400483833766720,60,1580400483832983970,,42.42884,-71.07846,20.1,329024.036664,4699484.37912,19,T
1580400486849771256,61,1580400486849152088,,42.4288433333,-71.07844,20.1,329025.691011,4699484.70898,19,T
1580400488359439875,62,1580400488358871936,,42.428845,-71.0784216667,20.1,329027.203719,4699484.85712,19,T
1580400489867914419,63,1580400489867580890,,42.4288466667,-71.0784033333,20.0,329028.716427,4699485.00527,19,T
1580400491376887531,64,1580400491376399040,,42.42885,-71.0783816667,20.1,329030.50788,4699485.33177,19,T
1580400492886455634,65,1580400492885788917,,42.4288516667,-71.07836,20.1,329032.294801,4699485.47321,19,T
1580400495902910694,66,1580400495902206897,,42.4288533333,-71.0783383333,20.2,329034.081723,4699485.61464,19,T
1580400497411941211,67,1580400497411623001,,42.428855,-71.0783166667,20.1,329035.868644,4699485.75607,19,T
1580400498921331135,68,1580400498920578002,,42.4288566667,-71.0782933333,20.1,329037.792673,4699485.89415,19,T
1580400500430307940,69,1580400500429841041,,42.4288583333,-71.0782733333,20.0,329039.442487,4699486.03894,19,T
1580400501939707191,70,1580400501938952922,,42.42886,-71.0782533333,20.0,329041.092301,4699486.18373,19,T
1580400504957368160,71,1580400504956684112,,42.4288616667,-71.0782333333,19.9,329042.742115,4699486.32853,19,T
1580400506466187020,72,1580400506465442895,,42.4288633333,-71.0782133333,20.0,329044.391929,4699486.47332,19,T
1580400507975052838,73,1580400507974328994,,42.428865,-71.078195,20.0,329045.904636,4699486.62147,19,T
1580400509484629133,74,1580400509483691930,,42.4288683333,-71.0781766667,20.0,329047.421874,4699486.95469,19,T
1580400510993675474,75,1580400510992939949,,42.42887,-71.0781583333,20.0,329048.934581,4699487.10284,19,T
1580400514009937690,76,1580400514009484052,,42.4288716667,-71.0781383333,20.1,329050.584395,4699487.24764,19,T
1580400515518524867,77,1580400515517829895,,42.4288733333,-71.07812,20.2,329052.097101,4699487.39579,19,T
1580400517027085975,78,1580400517026787996,,42.4288733333,-71.0781,20.3,329053.742384,4699487.35551,19,T
1580400518536019542,79,1580400518535314083,,42.428875,-71.0780783333,20.4,329055.529304,4699487.49695,19,T
1580400520043639307,80,1580400520043016910,,42.4288766667,-71.07806,20.4,329057.042011,4699487.6451,19,T
1580400523061459053,81,1580400523060753107,,42.4288783333,-71.07804,20.4,329058.691824,4699487.78989,19,T
1580400524570054139,82,1580400524569508075,,42.42888,-71.0780216667,20.4,329060.20453,4699487.93805,19,T
1580400526079656456,83,1580400526078782081,,42.4288816667,-71.0780016667,20.4,329061.854344,4699488.08284,19,T
1580400527588321856,84,1580400527587474107,,42.4288833333,-71.0779816667,20.5,329063.504157,4699488.22764,19,T
1580400529096081066,85,1580400529095515012,,42.428885,-71.0779633333,20.5,329065.016863,4699488.37579,19,T
1580400532112837933,86,1580400532112301111,,42.4288883333,-71.0779433333,20.5,329066.671206,4699488.70566,19,T
1580400533622827284,87,1580400533621917009,,42.42889,-71.0779233333,20.5,329068.321018,4699488.85046,19,T
1580400535131534591,88,1580400535130768060,,42.4288916667,-71.0779033333,20.5,329069.970831,4699488.99526,19,T
1580400536641653983,89,1580400536640783071,,42.4288933333,-71.077885,20.5,329071.483537,4699489.14342,19,T
1580400538150768038,90,1580400538150105953,,42.428895,-71.077865,20.4,329073.133349,4699489.28822,19,T
1580400541168607300,91,1580400541168144941,,42.4288966667,-71.077845,20.4,329074.783161,4699489.43302,19,T
1580400542678926348,92,1580400542678137063,,42.4288983333,-71.077825,20.4,329076.432974,4699489.57782,19,T
1580400544187640356,93,1580400544186976909,,42.4289,-71.077805,20.4,329078.082786,4699489.72262,19,T
1580400545695519489,94,1580400545695090055,,42.4289016667,-71.077785,20.4,329079.732598,4699489.86742,19,T
1580400547205076244,95,1580400547204334020,,42.4289033333,-71.077765,20.4,329081.38241,4699490.01222,19,T
1580400550222837254,96,1580400550222088098,,42.428905,-71.0777433333,20.4,329083.169329,4699490.15366,19,T
1580400551730546971,97,1580400551729882001,,42.4289066667,-71.077725,20.4,329084.682034,4699490.30182,19,T
1580400553238581367,98,1580400553237870931,,42.4289083333,-71.0777033333,20.4,329086.468952,4699490.44327,19,T
1580400554746442523,99,1580400554745556116,,42.42891,-71.0776833333,20.4,329088.118764,4699490.58807,19,T
1580400556254384311,100,1580400556253766059,,42.4289116667,-71.0776616667,20.4,329089.905682,4699490.72952,19,T
1580400559269252251,101,1580400559268532037,,42.4289133333,-71.0776416667,20.5,329091.555493,4699490.87432,19,T
1580400560777256924,102,1580400560776407957,,42.428915,-71.07762,20.5,329093.342412,4699491.01577,19,T
1580400562285862809,103,1580400562285099983,,42.4289166667,-71.0775983333,20.5,329095.12933,4699491.15722,19,T
1580400563793830262,104,1580400563793524026,,42.4289183333,-71.0775766667,20.5,329096.916248,4699491.29867,19,T
1580400565302761681,105,1580400565301928043,,42.4289216667,-71.0775566667,20.5,329098.570588,4699491.62855,19,T
1580400568317634176,106,1580400568316867113,,42.4289233333,-71.0775366667,20.5,329100.220399,4699491.77335,19,T
1580400569825883324,107,1580400569825501918,,42.428925,-71.0775166667,20.5,329101.87021,4699491.91816,19,T
1580400571334015612,108,1580400571333342075,,42.4289266667,-71.0774966667,20.6,329103.520021,4699492.06296,19,T
1580400572842844496,109,1580400572842341899,,42.4289283333,-71.0774783333,20.7,329105.032725,4699492.21113,19,T
1580400574351745431,110,1580400574350954055,,42.42893,-71.0774583333,20.8,329106.682535,4699492.35593,19,T
1580400577367081185,111,1580400577366612911,,42.4289333333,-71.0774383333,21.0,329108.336875,4699492.68581,19,T
1580400578876676734,112,1580400578875663995,,42.4289366667,-71.0774183333,21.1,329109.991215,4699493.01569,19,T
1580400580384432014,113,1580400580383682012,,42.4289383333,-71.0773983333,21.3,329111.641025,4699493.1605,19,T
1580400582394394713,114,1580400582393408060,,42.4289416667,-71.0773783333,21.3,329113.295364,4699493.49038,19,T
1580400583902028747,115,1580400583901104927,,42.428945,-71.0773583333,21.3,329114.949703,4699493.82027,19,T
1580400586917426496,116,1580400586916606903,,42.428945,-71.0773383333,21.0,329116.594984,4699493.78,19,T
1580400588425795712,117,1580400588425127029,,42.4289466667,-71.0773183333,21.0,329118.244794,4699493.92481,19,T
1580400589934206149,118,1580400589933435916,,42.4289466667,-71.0772983333,20.8,329119.890075,4699493.88455,19,T
1580400591442824757,119,1580400591442137956,,42.4289466667,-71.0772783333,20.9,329121.535355,4699493.84429,19,T
1580400592950017475,120,1580400592949721097,,42.4289483333,-71.0772566667,20.6,329123.322272,4699493.98574,19,T
1580400595965088894,121,1580400595964308977,,42.42895,-71.0772366667,20.4,329124.972081,4699494.13055,19,T
1580400597473615984,122,1580400597472845077,,42.4289533333,-71.0772166667,20.3,329126.62642,4699494.46044,19,T
1580400598981794807,123,1580400598981093883,,42.428955,-71.0771966667,20.2,329128.276229,4699494.60525,19,T
1580400600488685952,124,1580400600488200902,,42.4289583333,-71.0771783333,20.1,329129.79346,4699494.93849,19,T
1580400601996523043,125,1580400601995839118,,42.42896,-71.0771583333,20.0,329131.443269,4699495.08331,19,T
1580400605012498525,126,1580400605011519908,,42.4289616667,-71.07714,19.9,329132.955972,4699495.23147,19,T
1580400606521177573,127,1580400606520423889,,42.428965,-71.07712,19.8,329134.610309,4699495.56136,19,T
1580400608028980590,128,1580400608028412103,,42.4289683333,-71.0771016667,19.8,329136.12754,4699495.8946,19,T
1580400609537402947,129,1580400609536802053,,42.42897,-71.0770833333,19.8,329137.640242,4699496.04277,19,T
1580400611045845565,130,1580400611045243978,,42.428975,-71.077065,20.3,329139.162001,4699496.56109,19,T
1580400614061878274,131,1580400614061204910,,42.4289783333,-71.077045,20.4,329140.816338,4699496.89098,19,T
1580400615569820052,132,1580400615569232940,,42.42898,-71.077025,20.4,329142.466146,4699497.03579,19,T
1580400617077442909,133,1580400617077204942,,42.4289816667,-71.077005,20.4,329144.115954,4699497.18061,19,T
1580400618586421117,134,1580400618585710048,,42.4289833333,-71.0769866667,20.4,329145.628656,4699497.32878,19,T
1580400620095417674,135,1580400620094795942,,42.428985,-71.0769666667,20.4,329147.278464,4699497.4736,19,T
1580400623114148726,136,1580400623113564014,,42.4289866667,-71.0769483333,20.3,329148.791165,4699497.62177,19,T
1580400624624157258,137,1580400624623404979,,42.4289866667,-71.07693,20.0,329150.299338,4699497.58487,19,T
1580400626133026164,138,1580400626132342100,,42.4289866667,-71.07691,19.9,329151.944618,4699497.54461,19,T
1580400627642409271,139,1580400627642030000,,42.4289866667,-71.07689,19.6,329153.589897,4699497.50436,19,T
1580400629152549375,140,1580400629151762962,,42.4289866667,-71.07687,19.4,329155.235177,4699497.4641,19,T
1580400632170980178,141,1580400632170357942,,42.4289866667,-71.0768483333,19.3,329157.017563,4699497.42049,19,T
1580400633679578139,142,1580400633678848028,,42.4289883333,-71.0768266667,19.2,329158.804478,4699497.56196,19,T
1580400635187340866,143,1580400635186780929,,42.4289916667,-71.0768083333,19.1,329160.321706,4699497.8952,19,T
1580400636696101514,144,1580400636695430040,,42.428995,-71.076785,19.1,329162.250255,4699498.21839,19,T
1580400638204915052,145,1580400638204224109,,42.4289966667,-71.076765,19.0,329163.900062,4699498.36321,19,T
1580400641218333055,146,1580400641217679023,,42.429,-71.0767483333,18.9,329165.280184,4699498.69981,19,T
