%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580400224749232277,56,1580400224748471021,,42.4290833333,-71.0760283333,20.7,329224.736549,4699506.50464,19,T
1580400226256925224,57,1580400226256118059,,42.4290816667,-71.0760516667,20.8,329222.812533,4699506.36652,19,T
1580400229269284756,58,1580400229268517971,,42.4290816667,-71.0760733333,20.8,329221.03015,4699506.41011,19,T
1580400230777051486,59,1580400230776401042,,42.42908,-71.0760916667,20.7,329219.517453,4699506.26192,19,T
1580400232284440761,60,1580400232283835887,,42.4290783333,-71.0761083333,20.6,329218.141862,4699506.11038,19,T
1580400233792729532,61,1580400233792011976,,42.4290816667,-71.076125,20.5,329216.779851,4699506.51406,19,T
1580400235300608251,62,1580400235299715042,,42.42908,-71.076145,20.3,329215.130047,4699506.36923,19,T
1580400238314992428,63,1580400238314280986,,42.4290783333,-71.0761616667,20.0,329213.754456,4699506.21769,19,T
1580400239822682274,64,1580400239821980953,,42.4290783333,-71.07618,19.6,329212.246286,4699506.25458,19,T
1580400241330338248,65,1580400241329739093,,42.42907,-71.0761983333,18.9,329210.715482,4699505.3661,19,T
1580400242838327406,66,1580400242837577104,,42.4290633333,-71.07622,18.5,329208.914991,4699504.6694,19,T
1580400244345630849,67,1580400244345046043,,42.42906,-71.0762433333,18.1,329206.986447,4699504.3462,19,T
1580400247360152204,68,1580400247359420061,,42.4290533333,-71.076265,18.3,329205.185956,4699503.64951,19,T
1580400248867926023,69,1580400248867150068,,42.4290483333,-71.0762866667,18.2,329203.389991,4699503.13788,19,T
1580400250375271950,70,1580400250374567985,,42.429045,-71.0763083333,18.1,329201.598553,4699502.81133,19,T
1580400251882827900,71,1580400251882153987,,42.4290433333,-71.07633,17.8,329199.811641,4699502.66986,19,T
1580400253390928503,72,1580400253390182018,,42.4290416667,-71.0763516667,17.7,329198.02473,4699502.52838,19,T
1580400256404967043,73,1580400256404313087,,42.4290416667,-71.0763733333,17.6,329196.242345,4699502.57198,19,T
1580400257913466723,74,1580400257912786006,,42.42904,-71.0763933333,17.6,329194.59254,4699502.42715,19,T
1580400259421373854,75,1580400259420600891,,42.4290383333,-71.0764133333,17.6,329192.942735,4699502.28233,19,T
1580400260928652478,76,1580400260928026914,,42.429035,-71.076435,17.5,329191.151296,4699501.95578,19,T
1580400262436661490,77,1580400262435909032,,42.4290333333,-71.076455,17.4,329189.50149,4699501.81095,19,T
1580400265451916171,78,1580400265451193094,,42.42903,-71.0764766667,17.3,329187.710051,4699501.48441,19,T
1580400266959567769,79,1580400266958904027,,42.4290283333,-71.0764966667,17.2,329186.060245,4699501.33958,19,T
1580400268467033994,80,1580400268466371059,,42.4290266667,-71.0765166667,17.2,329184.410439,4699501.19475,19,T
1580400269975058449,81,1580400269974370956,,42.429025,-71.076535,17.2,329182.89774,4699501.04658,19,T
1580400271483177488,82,1580400271482441902,,42.4290283333,-71.076555,17.8,329181.261516,4699501.45697,19,T
1580400274499007255,83,1580400274498425006,,42.4290316667,-71.0765766667,18.4,329179.488186,4699501.87072,19,T
1580400276007355641,84,1580400276006719112,,42.429035,-71.0765966667,19.0,329177.851963,4699502.28111,19,T
1580400277515336404,85,1580400277515105962,,42.4290366667,-71.0766166667,19.3,329176.211212,4699502.50644,19,T
1580400279023754550,86,1580400279023484945,,42.4290333333,-71.0766366667,19.2,329174.556878,4699502.17654,19,T
1580400280531996430,87,1580400280531362056,,42.42903,-71.0766566667,19.0,329172.902545,4699501.84664,19,T
1580400283547143567,88,1580400283546473026,,42.4290283333,-71.0766766667,19.0,329171.252739,4699501.70182,19,T
1580400285055734345,89,1580400285055011034,,42.429025,-71.0766983333,19.0,329169.461298,4699501.37528,19,T
1580400286563154350,90,1580400286562551021,,42.4290216667,-71.0767183333,18.9,329167.806964,4699501.04538,19,T
1580400288071396226,91,1580400288070405960,,42.4290183333,-71.0767416667,19.0,329165.878417,4699500.7222,19,T
1580400289578506362,92,1580400289577792882,,42.429015,-71.0767616667,19.1,329164.224082,4699500.3923,19,T
1580400292591774877,93,1580400292591074943,,42.4290116667,-71.0767816667,19.0,329162.569747,4699500.06241,19,T
1580400294100015237,94,1580400294099203109,,42.4290166667,-71.0768033333,19.9,329160.800946,4699500.66124,19,T
1580400295607140434,95,1580400295606394052,,42.4290183333,-71.076825,20.2,329159.023088,4699500.88992,19,T
1580400297114382354,96,1580400297113821983,,42.4290166667,-71.076845,20.4,329157.373282,4699500.7451,19,T
1580400298622715677,97,1580400298621855974,,42.429015,-71.0768633333,20.6,329155.860581,4699500.59693,19,T
1580400301636236807,98,1580400301635587930,,42.4290133333,-71.0768833333,20.6,329154.210774,4699500.45211,19,T
1580400303144890752,99,1580400303144192934,,42.42901,-71.0769033333,20.6,329152.556439,4699500.12222,19,T
1580400304652425291,100,1580400304651748895,,42.4290083333,-71.0769216667,20.7,329151.043738,4699499.97404,19,T
1580400306160594192,101,1580400306159879922,,42.429005,-71.07694,20.7,329149.526509,4699499.6408,19,T
1580400307669363432,102,1580400307668518066,,42.4290033333,-71.0769583333,20.7,329148.013808,4699499.49263,19,T
1580400310683841876,103,1580400310683132886,,42.429,-71.0769783333,20.7,329146.359473,4699499.16274,19,T
1580400312191333330,104,1580400312190680980,,42.4289983333,-71.0769966667,20.6,329144.846772,4699499.01456,19,T
1580400313698811281,105,1580400313698127031,,42.4289983333,-71.077015,20.6,329143.338599,4699499.05147,19,T
1580400315206378990,106,1580400315205785036,,42.428995,-71.0770316667,20.6,329141.958476,4699498.71487,19,T
1580400316714626530,107,1580400316713840007,,42.4289916667,-71.0770516667,20.6,329140.304139,4699498.38498,19,T
1580400319729365162,108,1580400319728751897,,42.4289883333,-71.07707,20.5,329138.786909,4699498.05174,19,T
1580400321237367029,109,1580400321236628055,,42.4289866667,-71.0770883333,20.5,329137.274208,4699497.90357,19,T
1580400322745018149,110,1580400322744357109,,42.4289833333,-71.0771083333,20.4,329135.619871,4699497.57368,19,T
1580400324253039545,111,1580400324252306938,,42.42898,-71.0771266667,20.3,329134.102641,4699497.24044,19,T
1580400325760326667,112,1580400325759511947,,42.4289783333,-71.0771466667,20.2,329132.452832,4699497.09562,19,T
1580400328774848685,113,1580400328774059057,,42.4289766667,-71.077165,20.1,329130.94013,4699496.94746,19,T
1580400330282859032,114,1580400330282147884,,42.428975,-71.0771833333,19.9,329129.427428,4699496.79929,19,T
1580400331790972621,115,1580400331790241003,,42.4289733333,-71.0772033333,19.7,329127.777619,4699496.65448,19,T
1580400333298884878,116,1580400333298135042,,42.42897,-71.0772233333,19.5,329126.123282,4699496.32459,19,T
1580400334806847485,117,1580400334806008100,,42.428965,-71.077245,18.9,329124.327308,4699495.81299,19,T
1580400337821603949,118,1580400337820796012,,42.4289716667,-71.0772666667,19.6,329122.563037,4699496.5969,19,T
1580400339329329969,119,1580400339328593015,,42.42897,-71.0772883333,19.4,329120.776121,4699496.45544,19,T
1580400340836816518,120,1580400340836091995,,42.428975,-71.0773116667,20.0,329118.870215,4699497.05763,19,T
1580400342344992122,121,1580400342344194889,,42.4289783333,-71.0773316667,20.2,329117.233993,4699497.46804,19,T
1580400343853127161,122,1580400343852358102,,42.42898,-71.0773533333,20.3,329115.456136,4699497.69674,19,T
1580400346868173252,123,1580400346867233037,,42.4289783333,-71.0773733333,20.3,329113.806327,4699497.55193,19,T
1580400348375939195,124,1580400348375236034,,42.4289766667,-71.0773933333,20.1,329112.156518,4699497.40712,19,T
1580400349884010763,125,1580400349883352994,,42.4289733333,-71.0774116667,19.9,329110.639286,4699497.07388,19,T
1580400351392049743,126,1580400351391273021,,42.4289683333,-71.07743,19.6,329109.117525,4699496.55557,19,T
1580400352899088655,127,1580400352898786067,,42.4289666667,-71.0774483333,19.4,329107.604822,4699496.40741,19,T
