%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580409373139764623,1,1580409373138886928,,42.337225,-71.0901883333,2.9,327808.933067,4689334.85066,19,T
1580409374646060357,2,1580409374645415067,,42.337225,-71.0901883333,2.9,327808.933067,4689334.85066,19,T
1580409376152280599,3,1580409376151565074,,42.337225,-71.0901883333,2.9,327808.933067,4689334.85066,19,T
1580409379163440816,4,1580409379162776947,,42.337225,-71.09019,3.0,327808.79576,4689334.85404,19,T
1580409380669720693,5,1580409380668957948,,42.337225,-71.09019,3.0,327808.79576,4689334.85404,19,T
1580409382176020431,6,1580409382175297021,,42.3372233333,-71.0901916667,3.3,327808.653905,4689334.67234,19,T
1580409383682402956,7,1580409383681683063,,42.3372233333,-71.0901916667,3.4,327808.653905,4689334.67234,19,T
1580409385188596125,8,1580409385187880992,,42.3372216667,-71.0901933333,3.9,327808.512049,4689334.49065,19,T
1580409388199378830,9,1580409388198551893,,42.3372216667,-71.0901933333,3.9,327808.512049,4689334.49065,19,T
1580409389706104357,10,1580409389705380916,,42.3372216667,-71.090195,3.9,327808.374742,4689334.49402,19,T
1580409391212622243,11,1580409391211862087,,42.3372216667,-71.090195,3.9,327808.374742,4689334.49402,19,T
1580409392719265580,12,1580409392718564987,,42.3372216667,-71.090195,4.0,327808.374742,4689334.49402,19,T
1580409394225872757,13,1580409394224898099,,42.3372233333,-71.090195,4.0,327808.379291,4689334.67909,19,T
1580409397237294977,14,1580409397236423015,,42.3372233333,-71.090195,4.0,327808.379291,4689334.67909,19,T
1580409398743918687,15,1580409398743215084,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409400249002081,16,1580409400248558044,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409401755325768,17,1580409401754575014,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409403262082181,18,1580409403261317968,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409406273986948,19,1580409406273006916,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409407780852527,20,1580409407780287981,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409409289402415,21,1580409409288599967,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409410797245532,22,1580409410796340942,,42.3372233333,-71.090195,4.1,327808.379291,4689334.67909,19,T
1580409412304646257,23,1580409412303792953,,42.3372233333,-71.090195,4.2,327808.379291,4689334.67909,19,T
1580409415319035257,24,1580409415318562984,,42.3372233333,-71.090195,4.2,327808.379291,4689334.67909,19,T
1580409416826929589,25,1580409416826147079,,42.3372233333,-71.090195,4.2,327808.379291,4689334.67909,19,T
1580409418334685728,26,1580409418334018945,,42.3372233333,-71.090195,4.2,327808.379291,4689334.67909,19,T
1580409419842577250,27,1580409419841902017,,42.3372233333,-71.090195,4.2,327808.379291,4689334.67909,19,T
1580409421350664177,28,1580409421349764108,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409424365468951,29,1580409424364639997,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409425873270909,30,1580409425872375011,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409427380875088,31,1580409427380121946,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409428888691799,32,1580409428887850999,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409430396106791,33,1580409430395378112,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409433411280639,34,1580409433410545110,,42.33722,-71.0901966667,4.6,327808.232886,4689334.31233,19,T
1580409434919724633,35,1580409434918914079,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409436428130472,36,1580409436427388906,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409437936644156,37,1580409437935921907,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409439444721374,38,1580409439443955898,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409442460461017,39,1580409442459824085,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409443969526323,40,1580409443968765974,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409445477802285,41,1580409445477108001,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409446985933435,42,1580409446985506057,,42.33722,-71.0901966667,4.7,327808.232886,4689334.31233,19,T
1580409448494483586,43,1580409448493751049,,42.3372216667,-71.0901966667,4.8,327808.237435,4689334.4974,19,T
1580409451509432083,44,1580409451508744955,,42.3372216667,-71.0901966667,4.8,327808.237435,4689334.4974,19,T
1580409453018689736,45,1580409453018018007,,42.3372216667,-71.0901966667,4.8,327808.237435,4689334.4974,19,T
1580409454526811630,46,1580409454526222944,,42.3372216667,-71.0901966667,4.8,327808.237435,4689334.4974,19,T
1580409456035081778,47,1580409456034368991,,42.3372216667,-71.0901966667,4.8,327808.237435,4689334.4974,19,T
1580409457542419637,48,1580409457541819095,,42.3372216667,-71.0901966667,4.8,327808.237435,4689334.4974,19,T
1580409460558135388,49,1580409460557346105,,42.3372216667,-71.0901966667,4.9,327808.237435,4689334.4974,19,T
1580409462065366233,50,1580409462065104961,,42.3372216667,-71.0901966667,4.9,327808.237435,4689334.4974,19,T
1580409463573644984,51,1580409463572815895,,42.3372216667,-71.0901983333,4.9,327808.100128,4689334.50077,19,T
1580409465081255438,52,1580409465080497026,,42.3372216667,-71.0901983333,4.9,327808.100128,4689334.50077,19,T
1580409466589084004,53,1580409466588484048,,42.3372216667,-71.0901983333,5.0,327808.100128,4689334.50077,19,T
1580409469604187472,54,1580409469603562116,,42.3372216667,-71.0901983333,5.0,327808.100128,4689334.50077,19,T
1580409471112644586,55,1580409471111821889,,42.3372216667,-71.0901983333,5.0,327808.100128,4689334.50077,19,T
1580409472620444138,56,1580409472619611024,,42.3372216667,-71.0901983333,5.0,327808.100128,4689334.50077,19,T
1580409474128108162,57,1580409474127582073,,42.3372233333,-71.0901983333,5.0,327808.104677,4689334.68584,19,T
1580409475635884711,58,1580409475635257005,,42.3372233333,-71.0901983333,5.0,327808.104677,4689334.68584,19,T
1580409478650982036,59,1580409478650291919,,42.3372233333,-71.0901983333,5.1,327808.104677,4689334.68584,19,T
1580409480158607332,60,1580409480158023118,,42.3372233333,-71.0901983333,5.1,327808.104677,4689334.68584,19,T
1580409481666763800,61,1580409481666126012,,42.3372216667,-71.0901966667,5.4,327808.237435,4689334.4974,19,T
1580409483174629176,62,1580409483174015045,,42.3372216667,-71.0901966667,5.4,327808.237435,4689334.4974,19,T
1580409484682886748,63,1580409484682157993,,42.3372216667,-71.0901966667,5.4,327808.237435,4689334.4974,19,T
1580409487697578772,64,1580409487696851015,,42.3372216667,-71.090195,5.7,327808.374742,4689334.49402,19,T
1580409489204967037,65,1580409489204464912,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409490712890746,66,1580409490712277889,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409492221362279,67,1580409492220572948,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409493729272415,68,1580409493728425979,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409496743678783,69,1580409496742938995,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409498250910080,70,1580409498250161886,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409499758598501,71,1580409499757854938,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409501266078609,72,1580409501265398025,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409502774080675,73,1580409502773261070,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409505787787275,74,1580409505787159919,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409507295258116,75,1580409507294512033,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409508802736671,76,1580409508801949977,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409510310403715,77,1580409510309751987,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409511818706688,78,1580409511817840099,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409514833119330,79,1580409514832406997,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409516340900498,80,1580409516340158939,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409517848361707,81,1580409517847728013,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409519355794230,82,1580409519355058908,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409520863557689,83,1580409520862812995,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409523877203213,84,1580409523876918077,,42.3372216667,-71.090195,5.8,327808.374742,4689334.49402,19,T
1580409525385076391,85,1580409525384336948,,42.3372216667,-71.090195,5.9,327808.374742,4689334.49402,19,T
1580409526892818994,86,1580409526892121076,,42.3372216667,-71.090195,5.9,327808.374742,4689334.49402,19,T
1580409528400600824,87,1580409528399916887,,42.3372216667,-71.090195,5.9,327808.374742,4689334.49402,19,T
