%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580349799218248418,52,1580349799218100070,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349800721279652,53,1580349800721106052,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349803726370883,54,1580349803726224899,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349805229136474,55,1580349805228979110,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349806731939723,56,1580349806731775045,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349808234702574,57,1580349808234534978,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349809736893757,58,1580349809736746072,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349812742757328,59,1580349812742588043,,42.3393416667,-71.088235,29.8,327975.628758,4689565.93667,19,T
1580349814245460792,60,1580349814245256900,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349815747896711,61,1580349815747730970,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349817250289923,62,1580349817250139951,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349818752766144,63,1580349818752600908,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349821758156206,64,1580349821758003950,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349823260821499,65,1580349823260643005,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349824763098734,66,1580349824762883901,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349826266237351,67,1580349826266060113,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349827768813205,68,1580349827768660068,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349830774355541,69,1580349830774192094,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349832277189280,70,1580349832277038097,,42.3393433333,-71.088235,29.8,327975.633303,4689566.12174,19,T
1580349833780218865,71,1580349833780025959,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
